epoch,epoch_time_s,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,oracle_mae_edos_mean,oracle_mae_edos_median,oracle_r2_edos_mean,oracle_r2_edos_median,oracle_mae_phdos_mean,oracle_mae_phdos_median,oracle_r2_phdos_mean,oracle_r2_phdos_median,balanced_score
76,107.83832836151123,-0.024989068508148193,-0.01986280269920826,0.7351351150965899,0.25814480110785704,0.4728582736006979,0.23595222930692722,0.1465309563122755,0.04438514393311722,0.06653080814933464,0.0012749175859812318,0.03877059829152534,3.4422831835971097,3.2855109922217522,2.33243727684021,59.178437642666175,143.35845498950664,-0.12467103709625033,2.0296815344665706,0.22072690725326538,36.76148796498906,0.01837523478274536,0.012974642212169192,0.014677738770842552,0.0024198735961312046,0.004389574776864017,0.44929902967443264,0.9048097859905854,0.5830013751983643,9.117432530999272,3.44429326789993,2.2616262435913086,0.015318795114777368,0.2825012803077698,0.017894393944748378,0.014196733012795448,0.5498887786980009,0.653976559638977,1.1735575078055263
77,107.85637855529785,-0.02513650618493557,-0.01994076557457447,0.7340301994679621,0.2580606466914057,0.4718888978047552,0.2356437054128758,0.1462711637551861,0.04483388198957759,0.06615081416991465,0.0012731952210901843,0.03826017194473709,3.4634175441566826,3.3018184545907743,2.34445858001709,59.637682846189634,143.24451117750397,-0.13387067517079548,1.9686576773549342,0.21025371551513672,36.688548504741064,0.018341917283157122,0.012984316305305022,0.014828512445092201,0.0024318891097610098,0.0044136967952962645,0.4464648442925718,0.9788107659462864,0.5836019515991211,9.263311451495259,3.4614083248711607,2.2574193477630615,0.012382311598390318,0.2781226634979248,0.017833253720825854,0.014237594790756702,0.5496334324432585,0.6547145843505859,1.179643546231091
78,107.82489109039307,-0.025252504274249077,-0.020053284242749214,0.7292538147973597,0.2571739361949982,0.46801315087271156,0.2347489602798623,0.14493100145294088,0.04484995266113093,0.06644029156698604,0.001198673324855173,0.03826991651131182,3.4204275283410897,3.2670945441711625,2.340909481048584,58.36111463663963,144.14063178224555,-0.11697195882261625,1.9685589945333688,0.22654467821121216,36.2509117432531,0.018343643735286547,0.012950794337552545,0.014780314639210701,0.0024028493035413694,0.004379626428209732,0.44916814548268447,0.9030654178570249,0.5857465267181396,9.555069292487236,3.4541413578171527,2.2264890670776367,0.017025420476188633,0.2805255651473999,0.017864414341185637,0.014163447543978691,0.5522972814015974,0.6545650959014893,1.1778448978438973
79,107.85212922096252,-0.025373252108693123,-0.02013062685728073,0.7297300595583791,0.25689805835572344,0.46871752841479575,0.23456258229020732,0.14520629341157462,0.04467095263334909,0.06619729448663772,0.0012558918402142784,0.038632934837012876,3.4410674634269345,3.2697688776263987,2.3456413745880127,59.038679052739354,142.16655413348738,-0.12609309471062202,2.0514792959942088,0.2181113362312317,36.542669584245075,0.018335598298463287,0.012948592977152609,0.014746151864528656,0.002417061277639565,0.0043676099782231975,0.44438402010175454,0.9788086026450651,0.5826308727264404,9.482129832239242,3.448023501895015,2.255643606185913,0.012606641135017511,0.2746197581291199,0.017814751033637916,0.014168842695653439,0.5494800092615758,0.6508113145828247,1.1801937632262707
80,107.83490347862244,-0.025487493723630905,-0.02019944041967392,0.7265834215778652,0.25595132241965035,0.46653593568343116,0.2337568944901141,0.1445453104185641,0.04438885467523389,0.06580000881746455,0.0011878458072962408,0.03858591910484233,3.4546413753890888,3.258931611869317,2.3563075065612793,58.85510983780016,139.01755252722396,-0.13541145323837525,1.9795420137491797,0.20495206117630005,37.41794310722101,0.01835695850939023,0.012943805461124594,0.014785968698561192,0.0024252840980293257,0.004375123387502106,0.43854343225971615,0.9758581070263438,0.5811483860015869,9.62800875273523,3.4410621822967222,2.2505602836608887,0.020389894035765067,0.27301865816116333,0.017803593764908986,0.01405699085444212,0.5485888607392426,0.6563205718994141,1.1855467376299202
81,107.85426807403564,-0.02558625116944313,-0.020285658538341522,0.7250569063094893,0.2555706862023551,0.4654450458270815,0.23347208781423096,0.14421373829462786,0.04419719552995947,0.06560766225023625,0.0011291834319317143,0.03815340660729665,3.450099571985019,3.2793401179363655,2.32472562789917,59.25526989380171,142.68849649823522,-0.13973797841458144,2.02723356053238,0.2002893090248108,37.41794310722101,0.01830296721587937,0.012906561233554232,0.014654112048447132,0.0024287786181307813,0.004399260293697587,0.4414773980341716,0.9674546369912308,0.5853887796401978,9.555069292487236,3.430535912491995,2.2521474361419678,0.02179360124510105,0.2744576334953308,0.01772630037860449,0.01415997464209795,0.5496960492746227,0.6565994024276733,1.1696898699738085
82,107.88296961784363,-0.025705549865961075,-0.020369162783026695,0.723716228070829,0.2551040702415277,0.4644084092305631,0.23299165791220985,0.14385411534295486,0.04422482536459456,0.06569212737001762,0.00118850811377634,0.03966042678531683,3.4119833669768553,3.248066700624855,2.3077621459960938,58.07630843378435,140.2961028723727,-0.10421983331420141,1.8591905884564726,0.22347891330718994,35.74033552151714,0.01827904590277136,0.012921244787514405,0.014657430350780487,0.0024119418344768044,0.004381379174104043,0.444369360793689,0.8713901485813312,0.5808813571929932,9.773887673231219,3.4341637496962156,2.2516398429870605,0.02312617507144363,0.27681612968444824,0.01777756756500536,0.014088587835431099,0.5482941865486267,0.6514228582382202,1.1612097881734371
83,107.78814554214478,-0.02581368200480938,-0.02044202759861946,0.7221257954227681,0.25438782759553835,0.46360119881852374,0.23236546185378082,0.14355115846624875,0.04404473000100159,0.06589544529730655,0.001293632713732219,0.038780435387577326,3.43739728194836,3.2936410097260773,2.3155202865600586,59.11550834596722,143.92070655288435,-0.1128704821341756,1.9872988859664638,0.22612452507019043,35.95915390226112,0.018413372835576435,0.01299199131469393,0.01471354253590107,0.002422816505062414,0.004389597855046157,0.4465464633542373,0.8395877216914415,0.5829416513442993,9.190371991247265,3.461234946600022,2.2479097843170166,0.00898193030527784,0.2741903066635132,0.01788941532832636,0.014174386858940125,0.5496767578465847,0.6518130898475647,1.1651169145479798
84,107.79026651382446,-0.02589690126478672,-0.020501332357525826,0.7208169170440807,0.25408449104332714,0.4626518330664398,0.23210363150859364,0.14325886549911415,0.043961719026023374,0.06575047388759715,0.0012426776682426903,0.03832053089291726,3.440376036798406,3.2747576696899863,2.349686622619629,58.567853361161674,140.79487195707966,-0.12576736545667086,1.9987565210077618,0.23080343008041382,36.46973012399709,0.018357936780880064,0.012982244680656414,0.014800488017499447,0.002407584992920204,0.004341062119716366,0.4414756163726489,0.9807915760497921,0.5827789306640625,9.555069292487236,3.4661862915021757,2.2269673347473145,0.012654981414911783,0.28241342306137085,0.017849068714529587,0.01416801754385233,0.5499597719166072,0.6528668403625488,1.1822435553185642
85,107.84429574012756,-0.0259627066552639,-0.02056616172194481,0.7194789514249685,0.2542856790494641,0.46112672545819516,0.2323363894276299,0.14273528902419455,0.0438985788581062,0.06584171773784363,0.001287518224799457,0.03809045471044654,3.430714994440715,3.294219134996124,2.3354270458221436,59.10026534357095,143.70401376194357,-0.11766691772195216,1.950013350872846,0.22309428453445435,35.95915390226112,0.01833996534652201,0.012982650466635813,0.014841893687844276,0.002415018033737335,0.004377415755448795,0.44572545693444127,0.8935966278504347,0.5864748954772949,9.190371991247265,3.4390737597608463,2.240841865539551,0.01974591641074806,0.28983455896377563,0.017824122376782776,0.014166002161800861,0.5501810649639494,0.6564458608627319,1.175134469754994
86,107.84905815124512,-0.026042316108942032,-0.020626168698072433,0.7183196268345802,0.25316404019083294,0.46101211623964783,0.2313679711724857,0.14277984377854766,0.04359213780318509,0.06534517192588603,0.0013896227194532627,0.03865544159106541,3.462322888226078,3.3284475843586967,2.3473060131073,59.9980349135575,144.7973814157779,-0.13037574056462595,1.8862938595984928,0.20936083793640137,36.2509117432531,0.01832214711939768,0.012954148292618062,0.014791569672524929,0.0024034865073973093,0.004358999373003296,0.4450399219163746,0.8927995240556644,0.584990918636322,9.482129832239242,3.4515645025225994,2.24011492729187,0.012425544790592095,0.27478617429733276,0.017784262895937344,0.01421318855136633,0.552240061812119,0.656434178352356,1.1810487913899124
87,107.79570579528809,-0.02612258493900299,-0.02068767510354519,0.7170807759198781,0.2531889680957655,0.45973614101507226,0.23103751150929197,0.14236749430613338,0.04430291388976678,0.06526731497692297,0.00124480273551205,0.03906705546526797,3.4123372830216856,3.265746853254433,2.3128561973571777,58.51232338783669,141.14995839027006,-0.1034191761635934,1.8707427535818941,0.22873681783676147,35.22975929978118,0.018372644861021577,0.013016711294506858,0.014850327745079994,0.0024168815636570755,0.004372553440151738,0.44007761051496563,0.946213453503383,0.5852788686752319,9.555069292487236,3.4314294086699935,2.246441602706909,0.018765387919416922,0.2776302099227905,0.017869658117915518,0.014206241816282272,0.5489892067046691,0.6546937227249146,1.1638532625511289
88,107.88286662101746,-0.02621152624487877,-0.020740365609526634,0.7168200198484926,0.25301336746869213,0.45973554227512015,0.23095956244899649,0.14233751764450406,0.04410761181786439,0.0654459784877196,0.0012156422137471242,0.03827982354615937,3.4593802965922045,3.31727002507645,2.3351149559020996,59.29311433446442,142.64110126426164,-0.13033816137946844,1.9121418305127365,0.21561044454574585,37.12618526622903,0.01830926387889051,0.012969899844252498,0.014848151244223118,0.0024219662361580855,0.004399162724710571,0.44256362703749075,0.9096828364211111,0.5872044563293457,9.700948212983224,3.476690271012023,2.2502498626708984,0.004730153657675311,0.27462607622146606,0.017793772043448,0.014169761911034584,0.5489469659667569,0.6553009748458862,1.1749815535731614
89,107.82461071014404,-0.02628421038389206,-0.020805682986974716,0.7140891230488657,0.2521508599769965,0.457873284469193,0.2303874514801509,0.1417489439118708,0.04352681746614049,0.06525290495126831,0.001022071207288461,0.03860562680283719,3.4390502910949645,3.303135164845214,2.3221583366394043,59.35739716907582,143.9631492877063,-0.12340219967735674,2.005450308238447,0.21997743844985962,36.98030634573304,0.018350218907392628,0.01297970876323968,0.014728698879480362,0.002423230949388816,0.004382250962076102,0.4411796787026848,0.9728065163438275,0.5866208076477051,9.555069292487236,3.4414211091423104,2.229945659637451,0.014081429296127643,0.2763267159461975,0.017803411547843175,0.01415485143661499,0.5504612710508963,0.6518831253051758,1.1684435177594423
90,107.82210779190063,-0.02635914832353592,-0.020852860063314438,0.7135460376739502,0.2519148555163392,0.45754094208989826,0.230045114418508,0.14159895940181466,0.04373948241016521,0.06548812547725769,0.001192860316518097,0.03851668512497543,3.449041642558392,3.307740991631949,2.3175582885742188,59.39559362355938,143.14366212690973,-0.1264630257865967,1.9813888620997036,0.2229357361793518,36.39679066374909,0.018379843129282567,0.01298802335439823,0.01484967116266489,0.0024221401765700274,0.004376011386798017,0.43740862768814565,0.9615430719588353,0.5816783905029297,9.846827133479213,3.45445753707884,2.24505352973938,0.009815464873630404,0.27919119596481323,0.01783824668808981,0.01411395613104105,0.548224719530644,0.6532057523727417,1.1662039798684418
91,107.87200474739075,-0.026433002203702927,-0.020916158333420753,0.713033518360238,0.2516763006980496,0.45729757467442284,0.2296489813411201,0.1415665980547927,0.0440546386812762,0.0651955603032696,0.0011598287390170027,0.03827677580525246,3.4500893390935152,3.2946672136567394,2.346599578857422,59.0548550750188,140.80504395845148,-0.13021804819482682,1.9793290560669305,0.21706336736679077,37.053245805981035,0.018354168411308287,0.01296713666778422,0.014884857460856438,0.0024095283791574712,0.0043636369126761896,0.44308846502039745,0.9464122591784064,0.5880462527275085,9.919766593727207,3.4643083060639865,2.2651896476745605,0.00725951971232152,0.26946955919265747,0.017877182194748778,0.014174619689583778,0.5493179029308907,0.6545058488845825,1.1807422181591392
92,107.83775234222412,-0.02651064470410347,-0.020958183333277702,0.7122354563054121,0.25128453765770437,0.4568738719290964,0.2294887001069572,0.14141390518266328,0.04359167577487039,0.06526431190963215,0.000986093252204632,0.03879825637537345,3.4226595665267747,3.270666569836542,2.3439230918884277,58.16427479032767,139.6712095724065,-0.12135852317928311,2.096136456211677,0.22780483961105347,36.542669584245075,0.018307813862627365,0.012921303852109212,0.014820452779531479,0.0024064860427224404,0.004353405695829364,0.4387827368220824,1.074121392861603,0.5841861963272095,9.846827133479213,3.457297261595117,2.2486186027526855,0.010915826959909095,0.27201128005981445,0.017831641658170885,0.014122746884822845,0.5494823894911139,0.6545034646987915,1.1793717723339796
93,107.82850193977356,-0.026578275486826897,-0.020999247208237648,0.7110322015278541,0.2507451928217974,0.4561718889123844,0.22902251958151948,0.14112130676344603,0.0434453461737353,0.06561593925879057,0.001013689814835319,0.0391237845850712,3.4562696334787044,3.324087081599191,2.333427667617798,59.79046948648104,144.36343606808828,-0.13680930110679587,2.0436583723135153,0.22092974185943604,37.053245805981035,0.018368013873954463,0.012931255221834949,0.014772799797356129,0.0024332141174686775,0.00437580829869073,0.4347945366959603,1.0058655293069094,0.5811721086502075,9.919766593727207,3.4441745843681257,2.2554073333740234,0.012437378638508892,0.2783374786376953,0.017807769101981907,0.014038804918527603,0.5457586784331491,0.6507169604301453,1.174100233707577
94,107.89368486404419,-0.02663823403418064,-0.02106313593685627,0.7128220103224929,0.2509226520103199,0.45778816112971515,0.22910770130922078,0.141692387184492,0.043629902303653274,0.06542199757764708,0.001235131586998392,0.03864170127051391,3.4493744435273843,3.2924895756763477,2.344834327697754,58.663732824775096,140.36431382616473,-0.13853772976901044,2.0540174200922388,0.2163425087928772,36.76148796498906,0.018328018120695844,0.012934563226563346,0.014818182215094566,0.002417485384384608,0.004386251886051817,0.4452802793202306,0.9645112473005955,0.5849639177322388,9.044493070751276,3.468880434624476,2.252127170562744,0.006046615665972798,0.26548534631729126,0.01784161916698066,0.014124194160103798,0.5505869034256576,0.6513230800628662,1.1798262549564242
95,107.78101515769958,-0.026713013648986816,-0.021120231598615646,0.7082959995672932,0.25025744649307374,0.4539090765982258,0.22836751206275674,0.14050583315486462,0.04377986819268837,0.06478315522302344,0.0011445717487376453,0.03900563616968105,3.434701661192788,3.2763648217713266,2.3338027000427246,58.29418870803433,138.79562120451735,-0.12144944952144665,2.028415323285864,0.23272746801376343,36.2509117432531,0.018242904715841862,0.012871577345205994,0.01474018581211567,0.0024192695680322466,0.004378380469306721,0.4428572384307717,0.9588952578001204,0.5854272246360779,10.065645514223196,3.477283893526687,2.2674624919891357,0.004838827445853113,0.27045708894729614,0.01771041958523713,0.014085059985518456,0.5491245844171135,0.6556735634803772,1.1742714429274201
96,107.8447105884552,-0.026763319969177246,-0.02115364372730255,0.7080000767554904,0.2500483474908695,0.4538434927213296,0.22839895720558334,0.1404176705867139,0.043298782096529494,0.06518096486568103,0.001032076043154429,0.03901821614919181,3.4612078142592195,3.306211257291596,2.344747304916382,59.26377312871638,141.29149054334692,-0.14729410583828592,2.1509280090217655,0.2153124213218689,37.053245805981035,0.018357983369680485,0.012958401208148897,0.014791257679462433,0.0024207053629479885,0.004382557030413405,0.4414283859738462,1.0260327252642618,0.5899708271026611,9.409190371991247,3.463972326006705,2.253241777420044,0.005612174148197856,0.2719796299934387,0.017834688563358018,0.014073665253818035,0.5504078045541748,0.6539126634597778,1.1797692812979221
97,107.88637924194336,-0.026844339445233345,-0.02121119014918804,0.7063500203474617,0.24979026237660176,0.4525167246080348,0.22813838259819297,0.1399472206179324,0.04330375819105883,0.06535012909257377,0.001108236737556459,0.038213881791593726,3.3932006348992334,3.2116798393388652,2.338803768157959,57.05755484416092,136.22806442116243,-0.11189088562298308,1.9497241001723846,0.23515212535858154,36.10503282275711,0.018293129298720512,0.012906327189855018,0.014731132425367832,0.0024170045881926508,0.004374613727619473,0.437217659753748,0.951407733057709,0.5882683396339417,9.846827133479213,3.4441581155199974,2.266514778137207,0.013086534302918082,0.27352219820022583,0.01773808117119363,0.014127611182630062,0.548465944353809,0.6547423601150513,1.1767674502916634
98,107.88200950622559,-0.02690926380455494,-0.021270480006933212,0.7068128836050673,0.24979511581078911,0.45287706509623515,0.22801542117018742,0.140132884959264,0.04355938889564126,0.06495682082787894,0.0012466163473409033,0.03891380391363326,3.41391639776642,3.2700331258850537,2.3129382133483887,57.90043223105278,139.52362911889153,-0.1002300294275096,1.8918997217985263,0.2303881049156189,35.667396061269145,0.01831578063810167,0.012947658940965409,0.01471766922622919,0.0024189642230695385,0.004390026285111918,0.43962982886034063,0.9580696437312246,0.5868847370147705,9.846827133479213,3.469016854494354,2.2713871002197266,0.008779778957019141,0.2670223116874695,0.017786027103610526,0.014161081053316593,0.5486977442088221,0.6520755290985107,1.163827941287309
99,107.84492301940918,-0.02697707712650299,-0.0213166456669569,0.7072662938788056,0.25002262552347543,0.4530651994245045,0.22815069486726477,0.1401638607589566,0.04374386103003783,0.06514723457765301,0.0013261693517591414,0.03913235278534038,3.434945996141538,3.281175184471083,2.327223777770996,58.22359392754489,138.4501666364995,-0.11589777947863378,1.9189154485842865,0.2254425287246704,36.76148796498906,0.018312114946928654,0.012934338576411837,0.014852077700197697,0.002411035558971,0.004364586563984778,0.4387782030867278,0.9066517050844763,0.5836747884750366,10.13858497447119,3.467955338887539,2.266953468322754,0.007646699137795502,0.2748125195503235,0.017770508710163516,0.014177647419273853,0.5487067448579857,0.6569550633430481,1.171037927735597
100,107.83016848564148,-0.027037596330046654,-0.021363697946071625,0.7056329667394432,0.24924735368688322,0.4523049393131156,0.22750172249256,0.1399938042544415,0.043491262475533664,0.06464705164422099,0.0010861823677253996,0.03863436863391114,3.4203843403414687,3.273676176275681,2.3289732933044434,58.194269015836205,139.1399303018249,-0.11119275176551201,1.892122796617741,0.2306767702102661,36.177972283005104,0.01831190893282186,0.012937262543596579,0.014760049991309643,0.0024156375327882887,0.00437269365841116,0.4420212251613124,0.9545997029759763,0.5830934047698975,9.919766593727207,3.4409834916555995,2.2670304775238037,0.015853665589764553,0.27910077571868896,0.017778767188299408,0.0140577033162117,0.5492961820157926,0.6545952558517456,1.1718666716478765
