epoch,seed,epoch_time_s,peak_vram_mb,alpha_e,alpha_p,train_loss,train_loss_edos,train_loss_phdos,train_loss_tv,train_loss_grad,train_loss_shape_e,train_loss_shape_p,train_loss_scale_e,train_loss_scale_p,train_loss_eta,train_loss_gap,train_loss_sum,mae_edos_mean,mae_edos_std,mae_edos_median,mse_edos_mean,mse_edos_std,r2_edos_mean,r2_edos_std,r2_edos_median,fail_rate_edos,mae_phdos_mean,mae_phdos_std,mae_phdos_median,mse_phdos_mean,mse_phdos_std,r2_phdos_mean,r2_phdos_std,r2_phdos_median,fail_rate_phdos,balanced_score
51,42,198.73661494255066,6693.49658203125,0.0,0.0,0.15511174246882709,0.10551328147855102,0.04162990853808333,0.0,0.0,0.0,0.0,0.0,0.0,0.007968552334477718,0.0,0.0,2.1335918519241366,2.4069932350008805,1.333448886871338,33.47377819623062,121.16873197441306,0.3059087160088913,0.8017554751626076,0.4235636591911316,14.04925312878482,0.013348695602577043,0.017444321267314846,0.007956431247293949,0.0018595644342952052,0.00810501958659502,0.5846142005333267,0.765607944542593,0.6834262609481812,5.530884134033105,0.6707026590593159
52,42,198.6854863166809,6692.49658203125,0.0,0.0,0.15026887300672334,0.10283208844003876,0.039589677270400844,0.0,0.0,0.0,0.0,0.0,0.0,0.007847107277345357,0.0,0.0,2.1458611030734662,2.426086645864912,1.3428654670715332,33.713528538462384,121.83909001816012,0.30459464698440375,0.69152845304266,0.41854405403137207,14.574081550262413,0.013365122773325962,0.017464062866119175,0.007920768111944199,0.0018716869597379675,0.008316640804248172,0.5902795359690823,0.6005021712953892,0.688876748085022,5.369398465886153,0.6753931175917387
53,42,198.72063636779785,6693.43408203125,0.0,0.0,0.14540242711512857,0.09983382431086171,0.037781815034184346,0.0,0.0,0.0,0.0,0.0,0.0,0.007786787946098016,0.0,0.0,2.1452980389939618,2.415939015575492,1.348740816116333,33.96816677449271,121.12451054513707,0.30188251083109907,0.6436263909276233,0.41808146238327026,15.46225272507065,0.0133872904253406,0.017645572675955998,0.008054289035499096,0.001888712134167377,0.008346667117082934,0.5937317910336851,0.46356854645284384,0.6818737983703613,5.167541380702462,0.678397552575916
54,42,198.69336819648743,6693.18408203125,0.0,0.0,0.14050993431460534,0.09694613917972862,0.03589883264587922,0.0,0.0,0.0,0.0,0.0,0.0,0.007664962797952991,0.0,0.0,2.152086973308368,2.4521982981376085,1.3368741273880005,34.33707403053925,125.96208050251927,0.30056171052437614,0.7527746477602274,0.41378772258758545,14.897052886556317,0.013297399908056909,0.01753115111598181,0.007844544015824795,0.0018414419995319267,0.008048908262500609,0.5926658971732213,0.650122648740094,0.692371129989624,5.2079127977392,0.6723593357019126
55,42,198.81522059440613,6692.93408203125,0.0,0.0,0.13651116107972236,0.09449681811973429,0.03439686843379738,0.0,0.0,0.0,0.0,0.0,0.0,0.007617474737112222,0.0,0.0,2.1507613604597307,2.4305880488244105,1.3320761919021606,34.10708531936898,118.77461309860678,0.30232762193121543,0.6530443546301641,0.4144400954246521,15.260395639886958,0.013340907564787294,0.01758983576218698,0.007891630753874779,0.0018741355708709088,0.008181091627173223,0.5995112268203778,0.3780550696840764,0.684065580368042,5.651998385143318,0.6699839113280177
56,42,198.6817147731781,6693.43408203125,0.0,0.0,0.1323153796045784,0.09186015041631185,0.03291586885433733,0.0,0.0,0.0,0.0,0.0,0.0,0.007539360278228111,0.0,0.0,2.154844060461242,2.436751027258497,1.3423566818237305,33.934516960686324,120.69245920519218,0.29914542446706294,0.7326305159332221,0.41174203157424927,14.65482438433589,0.013315048143401342,0.017521018506931312,0.007972379215061665,0.0018552328127772488,0.007902452440987667,0.5950724031350572,0.5455228311962832,0.6882940530776978,5.450141299959629,0.6751645305193961
57,42,198.67297410964966,6694.18408203125,0.0,0.0,0.12848921591918053,0.08968665485865952,0.0313656164802599,0.0,0.0,0.0,0.0,0.0,0.0,0.007436944501165544,0.0,0.0,2.167027151514391,2.459968962262939,1.3518092632293701,35.73841111810445,140.96992854473595,0.2829239035403483,0.7912180187472835,0.4075543284416199,15.785224061364552,0.013453353754713132,0.017549133366838353,0.007947184145450592,0.001893694217826085,0.007971045225377246,0.582706588768988,0.6138522179080642,0.6761951446533203,5.692369802180056,0.6798782236874104
58,42,198.6654303073883,6693.18408203125,0.0,0.0,0.12439030281712184,0.08704634028021989,0.03001426792208943,0.0,0.0,0.0,0.0,0.0,0.0,0.007329694584362577,0.0,0.0,2.171187489349538,2.468354506860227,1.3552838563919067,34.63501740238523,123.0963608609967,0.281493789085131,0.7613850580185321,0.40642857551574707,16.027452563584983,0.01344146407294404,0.01760647290655076,0.007964478805661201,0.001893276835810381,0.008129259792118499,0.583279852526391,0.6495003541352314,0.6758018732070923,5.490512716996367,0.681624167598784
59,42,198.81639695167542,6692.90283203125,0.0,0.0,0.12096130632850352,0.0849116647547702,0.02874219489612125,0.0,0.0,0.0,0.0,0.0,0.0,0.007307446433269854,0.0,0.0,2.1785766533427435,2.4642108716830475,1.3575835227966309,36.09278318474495,144.59263535462458,0.2831129138874921,0.6634928015102913,0.399749219417572,16.592652402099315,0.013444387279023442,0.01762109133034471,0.007971747778356075,0.0018879134166641899,0.008027970108399507,0.5856911689945417,0.5173773630310292,0.6799811124801636,5.894226887363747,0.6827776352874935
60,42,198.75742030143738,6693.24658203125,0.0,0.0,0.11719778672074588,0.08273810501161374,0.027267132270813843,0.0,0.0,0.0,0.0,0.0,0.0,0.007192549570515586,0.0,0.0,2.180853053121303,2.481758763601865,1.3614875078201294,38.213849004719755,201.32535224159795,0.2742619016837535,0.8159921987796196,0.40036267042160034,16.87525232135648,0.013491864858140573,0.01769061080768848,0.00796873215585947,0.0018881882971712616,0.008028958297228576,0.5810530410209489,0.5799930368192048,0.6724544763565063,5.813484053290271,0.6847281199879944
61,42,198.67740178108215,6692.18408203125,0.0,0.0,0.1138141554627312,0.08046599982552931,0.02621434299212894,0.0,0.0,0.0,0.0,0.0,0.0,0.007133812472399508,0.0,0.0,2.1871524220561858,2.479402870873104,1.3551576137542725,35.26525918157342,123.92293904593687,0.2745872470559639,0.7133271309005907,0.39514368772506714,16.99636657246669,0.013491977140847721,0.01767162599486468,0.007925880141556263,0.001904981193178247,0.008025419987577363,0.5853988213504473,0.4818660386088594,0.6763371229171753,5.773112636253532,0.6815417469479144
62,42,198.70092344284058,6695.49658203125,0.0,0.0,0.11053552580744837,0.07837902073060686,0.02511307386535872,0.0,0.0,0.0,0.0,0.0,0.0,0.0070434312712686345,0.0,0.0,2.18231158723117,2.471291942383227,1.3572049140930176,35.723497105262155,133.0313123569885,0.272149734960047,0.7736469274847801,0.4000893235206604,17.27896649172386,0.013539744156372033,0.017993046969004764,0.007985955104231834,0.0019479293881671195,0.008724941334112148,0.5731197463248495,0.6418644746907813,0.674216091632843,6.21719822365765,0.6825954345986247
63,42,198.66221380233765,6694.49658203125,0.0,0.0,0.10742978102852853,0.07642818365299531,0.024030751299166507,0.0,0.0,0.0,0.0,0.0,0.0,0.006970845702797935,0.0,0.0,2.1912716973300754,2.484348663601307,1.354425072669983,35.381599232809634,120.40705126440606,0.27117224696378434,0.7203081281052618,0.3973192572593689,17.238595074687122,0.013548300790205785,0.01785831917071609,0.007964886724948883,0.0019420670471143467,0.00857331492090111,0.5767810780240684,0.602011427096892,0.6754942536354065,5.813484053290271,0.6811949796974659
64,42,198.73045325279236,6692.18408203125,0.0,0.0,0.10444556565233395,0.07446365789814809,0.023087741744717914,0.0,0.0,0.0,0.0,0.0,0.0,0.006894165901036448,0.0,0.0,2.193656225644765,2.4980319417828256,1.3672480583190918,37.776423727194235,171.13842043517357,0.26515467240534146,0.7857666498955781,0.3891550302505493,17.198223657650384,0.01341521561191465,0.017771769296697854,0.007941440679132938,0.0019041593902475943,0.008538564446939957,0.5874156437191599,0.5671607955969107,0.6789647936820984,5.61162696810658,0.6875947494991124
65,42,198.67779421806335,6693.59033203125,0.0,0.0,0.1016004742190028,0.07249986110596755,0.022247169711931566,0.0,0.0,0.0,0.0,0.0,0.0,0.00685344358157527,0.0,0.0,2.2095655640636087,2.5198050907995966,1.385644793510437,39.559215932731625,196.1437171036746,0.2507135907054958,0.8220296002649764,0.38575881719589233,18.207509083568834,0.013491165456212614,0.017808749780947906,0.0079458337277174,0.0019286227703668186,0.00871501510222635,0.581365989613639,0.5255906876569766,0.6752967834472656,5.974969721437223,0.6967953136190772
66,42,198.73615741729736,6694.18408203125,0.0,0.0,0.09864910229731595,0.07065390451459223,0.021227181961899547,0.0,0.0,0.0,0.0,0.0,0.0,0.006768015824908917,0.0,0.0,2.2105199311832457,2.5075282253508537,1.3733651638031006,36.08001568057269,126.20020755528864,0.25498543598500767,0.7673567715022868,0.3856452703475952,18.44973758578926,0.013520326443032226,0.017876312216757548,0.007918726652860641,0.0019390374139334886,0.008542970824191103,0.5785840845271663,0.6110749959075134,0.6735820770263672,5.692369802180056,0.6906419452279806
67,42,198.68419218063354,6694.18408203125,0.0,0.0,0.09629820493990154,0.06910382033558933,0.02047003517996823,0.0,0.0,0.0,0.0,0.0,0.0,0.00672434933485086,0.0,0.0,2.2110997286245833,2.518640621076028,1.3742231130599976,37.57809604682483,149.99994658544895,0.2556762979018096,0.7399480298712164,0.3854670524597168,18.611223253936213,0.013558278101280487,0.017850819805764827,0.008026164025068283,0.0019472554500103675,0.008446839803228436,0.5812118315003695,0.5039119152428702,0.6702677607536316,5.773112636253532,0.6911246385425329
68,42,198.65731549263,6693.49658203125,0.0,0.0,0.09366725198033324,0.0673732730237681,0.019625325898893854,0.0,0.0,0.0,0.0,0.0,0.0,0.0066686528764570065,0.0,0.0,2.221365900545542,2.5231728323103755,1.3902997970581055,36.66975051208923,128.00368781415202,0.24931230283235897,0.7646841795573996,0.3789067268371582,19.09568025837707,0.013605816495542024,0.018014550865673426,0.008010360412299633,0.0019660233305528714,0.008805308130551798,0.5746941198059086,0.6033533307310799,0.6690542101860046,5.934598304400485,0.6991550787352026
69,42,198.65220999717712,6693.93408203125,0.0,0.0,0.09108197609440942,0.06565304025651165,0.018830870432657392,0.0,0.0,0.0,0.0,0.0,0.0,0.0065980652852973155,0.0,0.0,2.217767579940463,2.5280362261995553,1.3695743083953857,37.17075627176048,136.6931921128613,0.2552121012837453,0.7016493686912353,0.37790071964263916,19.136051675413807,0.013540199318314445,0.017958440537965657,0.007993326522409916,0.00194845263450623,0.008733413169079378,0.5840892391335738,0.49403105594252616,0.6735559105873108,5.813484053290271,0.6887838174588978
70,42,198.64513731002808,6694.87158203125,0.0,0.0,0.08881085729033372,0.06416718413432439,0.01810648860157344,0.0,0.0,0.0,0.0,0.0,0.0,0.006537184669737194,0.0,0.0,2.2335247833757004,2.548338328695236,1.3874232769012451,37.91143853164415,137.27341047521026,0.23871793648770223,0.7514199086551273,0.3687328100204468,20.06459426725878,0.013529856271445763,0.0177957309244302,0.007958888076245785,0.0019183830071402858,0.008255442225852824,0.5788773588466221,0.561984451618445,0.6702690124511719,6.015341138473961,0.6976910824887455
71,42,198.80994701385498,6693.74658203125,0.0,0.0,0.08688805059810574,0.06277611523129914,0.017635984716125937,0.0,0.0,0.0,0.0,0.0,0.0,0.006475950713437258,0.0,0.0,2.23745297035146,2.545364469254544,1.3956650495529175,37.634745840534045,132.3063346611016,0.23548536905609027,0.7606477803764831,0.3682929277420044,20.347194186515946,0.01357827275704702,0.017919275228241927,0.00798659399151802,0.001932004538521494,0.008599295355207138,0.5723305207421138,0.6716771698480933,0.6676626801490784,5.813484053290271,0.7018258217722178
72,42,198.6405861377716,6692.49658203125,0.0,0.0,0.08450443926824337,0.06124963720687078,0.01684664051231157,0.0,0.0,0.0,0.0,0.0,0.0,0.006408161700939377,0.0,0.0,2.2368295581324786,2.544782091084065,1.3923232555389404,37.695702116622776,134.79768741964594,0.23707408673059666,0.7456220756381732,0.36658698320388794,19.781994348001614,0.013618271336581507,0.018031977622957034,0.008004233241081238,0.0019653697170845426,0.00875433779869261,0.5781007659834722,0.5448983683788752,0.6668190956115723,6.1364553895841745,0.7001637443900108
73,42,198.64373111724854,6692.93408203125,0.0,0.0,0.08251765351356312,0.05989127128460761,0.01629176807175413,0.0,0.0,0.0,0.0,0.0,0.0,0.0063346141208099884,0.0,0.0,2.2455185042723538,2.5556838041061205,1.3939051628112793,38.17325156581181,137.35596426349053,0.23116190629858233,0.7417745981823495,0.36051344871520996,20.145337101332256,0.013619311324046826,0.018039087543542283,0.008039748296141624,0.001970539198259248,0.008895480358460115,0.5725111131904873,0.5829132428004566,0.6675368547439575,6.297941057731126,0.7009724555537105
74,42,198.65076446533203,6691.93408203125,0.0,0.0,0.0804018483421449,0.058437458927218806,0.01564871632468781,0.0,0.0,0.0,0.0,0.0,0.0,0.006315672951913847,0.0,0.0,2.253276311231835,2.569293514357716,1.4005444049835205,38.41255334388731,134.69407568173742,0.22361545224414991,0.7555848761737897,0.3529282808303833,21.07387969317723,0.013515384938449629,0.017763972532530984,0.00798049382865429,0.001897453622483723,0.008252772722089068,0.5823461026446589,0.533037283876271,0.6742369532585144,5.853855470327009,0.7042624494060874
75,42,198.69295978546143,6694.18408203125,0.0,0.0,0.0787631800514089,0.05728603738465568,0.015218217069196977,0.0,0.0,0.0,0.0,0.0,0.0,0.006258925626892151,0.0,0.0,2.2531410536496064,2.572186488570061,1.3994333744049072,38.88828243732266,143.39317976049585,0.22018530133466446,0.780746194742765,0.3587701916694641,20.912394025030277,0.013572367386320278,0.017913559967400697,0.008025754243135452,0.0019322527141670998,0.008754352026338919,0.5753973159137444,0.5684347967467057,0.6686959266662598,6.21719822365765,0.7037295643240213
76,42,198.6460976600647,6693.93408203125,0.0,0.0,0.07695106565476985,0.05602525269680997,0.014738618867825331,0.0,0.0,0.0,0.0,0.0,0.0,0.006187194213605348,0.0,0.0,2.255695926716576,2.569079472811851,1.4020450115203857,38.69910508527313,135.71558833185262,0.21992296661443175,0.7798474842852353,0.3578694462776184,21.275736778360923,0.013621733233172463,0.017944758193965373,0.007964666932821274,0.0019495696020569828,0.008543817247588846,0.5744445050345056,0.5536785659590324,0.6657626628875732,6.297941057731126,0.7050048392266035
77,42,198.66417145729065,6693.68408203125,0.0,0.0,0.07529850282737513,0.05478874005769428,0.014344123541934496,0.0,0.0,0.0,0.0,0.0,0.0,0.006165639235730175,0.0,0.0,2.2631770385986476,2.5859186091590765,1.398437261581421,40.14322706783646,156.5148766137055,0.21195713485687742,0.7906159688882806,0.35168129205703735,21.43722244650787,0.013679886010019007,0.018116208493292353,0.008077258244156837,0.0019760386753954417,0.008833755307541848,0.5714415011985388,0.5348344165127997,0.6633696556091309,6.459426725878078,0.7032572599127889
78,42,198.69866704940796,6693.18408203125,0.0,0.0,0.07362425152028196,0.053676205008413996,0.01383039628881872,0.0,0.0,0.0,0.0,0.0,0.0,0.006117650387553198,0.0,0.0,2.2695755965986653,2.590254456447663,1.4027432203292847,39.32856846234093,138.93134669823942,0.21201886356382252,0.7669299148117741,0.34781378507614136,21.840936616875254,0.013641439305378618,0.01795677095912355,0.008034631609916687,0.0019514918753917375,0.008524045561678887,0.5734155632624667,0.5648330812403956,0.6698338985443115,6.378683891804602,0.7053889259696007
79,42,198.61766910552979,6692.93408203125,0.0,0.0,0.07212346081029285,0.05268471513353466,0.013367902308530166,0.0,0.0,0.0,0.0,0.0,0.0,0.006070843405362094,0.0,0.0,2.2711952120820675,2.594949644424676,1.4054715633392334,40.46187463774887,157.168435445581,0.20496964252519664,0.8217811053340504,0.3476417660713196,22.002422285022206,0.013676027847163688,0.018110423442280494,0.008056350983679295,0.0019724505497980206,0.008840769883656625,0.5695613980967045,0.6184580631224387,0.6658477187156677,6.459426725878078,0.7067639571614563
80,42,198.6584095954895,6694.18408203125,0.0,0.0,0.07075996427207092,0.05170440234754835,0.013020153714424115,0.0,0.0,0.0,0.0,0.0,0.0,0.006035408268955965,0.0,0.0,2.276566704696809,2.6016246297046233,1.4136309623718262,39.79626444003687,141.45698948517798,0.20506177412486626,0.7953120160340454,0.34247374534606934,21.962050867985468,0.01368106707136431,0.018098135159521026,0.008085653185844421,0.001977102064672405,0.008845540901720845,0.5690348876258948,0.574069331337746,0.6651102304458618,6.863140896245458,0.7108583077788353
81,42,198.71889567375183,6692.18408203125,0.0,0.0,0.06943054971963976,0.050761099286864626,0.012665198883784421,0.0,0.0,0.0,0.0,0.0,0.0,0.0060042515794406425,0.0,0.0,2.280052870026232,2.605668877765819,1.4135441780090332,40.237035924493576,147.16310433988173,0.20368391722982143,0.7651776667394461,0.342523992061615,22.365765038352848,0.013668096331972272,0.018058282122947418,0.008042244240641594,0.0019705860755307933,0.008876815105784188,0.5710798151607613,0.5627285917877329,0.6639732122421265,6.499798142914816,0.7107932111248374
82,42,198.85508036613464,6693.99658203125,0.0,0.0,0.06823195530134335,0.04990430406786418,0.012363048305622104,0.0,0.0,0.0,0.0,0.0,0.0,0.005964602757968674,0.0,0.0,2.28461550848636,2.6068546525000014,1.4123576879501343,40.262259716358486,143.53378025593904,0.19614042641898052,0.8147179720652539,0.3370858430862427,22.850222042793703,0.013677941655848144,0.01807793792592307,0.008067280054092407,0.001977899090499211,0.008900397525697377,0.5683591254401409,0.6229626689942092,0.6641819477081299,6.62091239402503,0.7102124840021133
83,42,198.63286972045898,6694.43408203125,0.0,0.0,0.06693570715697568,0.04901722053651129,0.011993991579798064,0.0,0.0,0.0,0.0,0.0,0.0,0.005924495000190189,0.0,0.0,2.287769998804631,2.611332286906352,1.4144814014434814,40.55690347100594,147.22533679507316,0.19581544182692318,0.7945396988311682,0.33490586280822754,22.648364957610013,0.013652613606641098,0.01803336178884914,0.007992140017449856,0.0019601570739467304,0.008726396596944254,0.5721025321095713,0.5565357767995474,0.6652239561080933,6.378683891804602,0.7112367707304657
84,42,198.7662672996521,6691.74658203125,0.0,0.0,0.06582672514342235,0.04818722596793083,0.011737615174199478,0.0,0.0,0.0,0.0,0.0,0.0,0.005901883960444557,0.0,0.0,2.2919644973254703,2.6171478494856455,1.4153587818145752,40.4733778869651,142.4066144156471,0.1936230843568647,0.7849884520099538,0.3362199068069458,22.930964876867176,0.013644804127923155,0.0179968202137169,0.00805175956338644,0.0019600743831459234,0.008726227094167184,0.5704109290216929,0.5760638580651486,0.6664437055587769,6.580540976988292,0.7117052706889808
85,42,198.71284461021423,6692.74658203125,0.0,0.0,0.06484533476225877,0.04752550892044673,0.011450895915205993,0.0,0.0,0.0,0.0,0.0,0.0,0.005868929675951053,0.0,0.0,2.292216401971308,2.6233164286853095,1.416745901107788,40.98135912236951,149.49784024718932,0.1919796219216656,0.7868629433500584,0.33197879791259766,23.13282196205087,0.013702102074111301,0.018105250504554627,0.008081414736807346,0.0019783192375778177,0.008850148186989884,0.5686912220430124,0.5639386411885159,0.6651555895805359,6.943883730318934,0.7124136579222977
86,42,198.7387399673462,6692.18408203125,0.0,0.0,0.06385644007194936,0.04678591650329898,0.01122245669106476,0.0,0.0,0.0,0.0,0.0,0.0,0.0058480667997897265,0.0,0.0,2.2973369012572107,2.629735393163317,1.4157905578613281,41.66213221667386,156.85466254100785,0.1858607743794176,0.8049341712134539,0.3318083882331848,23.173193379087607,0.013689908124566632,0.01809175915702416,0.008096013218164444,0.001976551896643709,0.008899248529299793,0.5684289718088144,0.58823099974041,0.6622000932693481,6.661283811061769,0.7119432855397463
87,42,198.70294404029846,6694.68408203125,0.0,0.0,0.06298512664209142,0.0461597611007698,0.01102203746442126,0.0,0.0,0.0,0.0,0.0,0.0,0.005803327988335593,0.0,0.0,2.30228933073102,2.6335430553539245,1.4184911251068115,41.394734188106206,149.83466174351398,0.18223199788533637,0.807203836284948,0.32788729667663574,23.657650383528463,0.013673517348798053,0.018099890442122724,0.00808920618146658,0.0019727921978208046,0.00888869533901993,0.5684754397053847,0.5908852259773261,0.6647024154663086,6.822769479208721,0.713290165644139
88,42,198.70797514915466,6695.68408203125,0.0,0.0,0.062157992820182674,0.045574798098686586,0.010799987376979485,0.0,0.0,0.0,0.0,0.0,0.0,0.005783207260407923,0.0,0.0,2.3060533503069722,2.6399554466418063,1.4159080982208252,41.79724623504384,152.7639034222861,0.17931912722104396,0.8138987374348939,0.32693785429000854,23.657650383528463,0.013687059966979179,0.01811322950725753,0.0080949692055583,0.0019741160826369543,0.00883563505812047,0.5683360249706464,0.5976522121516837,0.6631762385368347,6.540169559951554,0.7120015337131917
89,42,198.68556332588196,6693.24658203125,0.0,0.0,0.06165622335159037,0.04512113166684834,0.010776155344745296,0.0,0.0,0.0,0.0,0.0,0.0,0.005758936165280913,0.0,0.0,2.306585567645792,2.6392651139762418,1.4191585779190063,41.643881437984135,150.1612765998977,0.17893543000850748,0.8005199483021306,0.3277962803840637,23.980621719822366,0.013721108821760803,0.01811646751221756,0.008085277862846851,0.001983134619015697,0.008811051824559784,0.5672007355181787,0.5749455086205812,0.6636375188827515,6.863140896245458,0.7136219278909266
90,42,198.63313174247742,6692.43408203125,0.0,0.0,0.060729310189803064,0.04450604298777367,0.010480819343725899,0.0,0.0,0.0,0.0,0.0,0.0,0.005742447891538484,0.0,0.0,2.3126979125637317,2.6483546589550797,1.4238117933273315,42.23923904869267,155.33891787635702,0.1733714660955236,0.8185940878440099,0.3242756724357605,23.89987888574889,0.013721992823316539,0.01814325757512848,0.008127101697027683,0.001985724847344651,0.00885678175438604,0.5660980867434761,0.5921323819038516,0.6612051725387573,6.782398062171982,0.7159694475121796
91,42,198.66943788528442,6693.18408203125,0.0,0.0,0.06010414635617007,0.04407451048410205,0.010302884729417186,0.0,0.0,0.0,0.0,0.0,0.0,0.005726751151377338,0.0,0.0,2.3142340541341624,2.6510236960322753,1.4246253967285156,42.147238341114814,152.35846318127406,0.17213005826123837,0.8215787322042272,0.3193666934967041,23.980621719822366,0.013693163939307548,0.01811129821872655,0.008096419274806976,0.0019754441715564026,0.008829429375124567,0.5683827290479146,0.5897671303089658,0.6627817153930664,6.62091239402503,0.7163609080016613
92,42,198.6511549949646,6693.74658203125,0.0,0.0,0.059557955005047236,0.0436636313344493,0.010191439243406354,0.0,0.0,0.0,0.0,0.0,0.0,0.005702884389686159,0.0,0.0,2.314930119214457,2.651067111577169,1.418228030204773,42.45153999624083,156.75154132183303,0.171245421981157,0.8261521038895736,0.32110172510147095,24.182478805006056,0.013730834279918865,0.018131706967235508,0.008116425946354866,0.0019833849705820994,0.008852211256451085,0.5658984078386882,0.595876475806625,0.661864161491394,7.02462656439241,0.7131722280755639
93,42,198.66081142425537,6693.18408203125,0.0,0.0,0.05898797568498236,0.04329795422451348,0.009998719533422644,0.0,0.0,0.0,0.0,0.0,0.0,0.005691301910335902,0.0,0.0,2.316181134722065,2.653138295534538,1.4261505603790283,42.267341393040255,153.71874343858363,0.17110771859996396,0.8188580997193169,0.3193460702896118,24.061364553895842,0.013724197477364907,0.018158543052014375,0.00811492558568716,0.0019892413037072,0.008938593354846444,0.5658837711806253,0.5993507030417283,0.6611819267272949,6.943883730318934,0.7171327429823577
94,42,198.70120811462402,6693.87158203125,0.0,0.0,0.05849380089501825,0.04292491827890919,0.009893847191617178,0.0,0.0,0.0,0.0,0.0,0.0,0.005675035363406335,0.0,0.0,2.317782079969406,2.655887718765358,1.4263665676116943,42.65206206201542,157.96787508707962,0.16818976407095362,0.8280078838654437,0.31955569982528687,24.384335890189746,0.01375425614078069,0.01819267220581312,0.008146834559738636,0.0019973585901754613,0.008971402393639952,0.5639405413698082,0.6036411257628731,0.6619147062301636,6.943883730318934,0.7172567010857165
95,42,198.6853597164154,6692.68408203125,0.0,0.0,0.058095260557422986,0.04265553508090535,0.009779407837364282,0.0,0.0,0.0,0.0,0.0,0.0,0.005660317737558646,0.0,0.0,2.3199221233141354,2.658420536853419,1.4220812320709229,42.56459149594138,155.35490363354208,0.16737205037966726,0.8290409505854452,0.3193516135215759,24.545821558336698,0.013747472409130747,0.01817489237335209,0.008134379982948303,0.001994269329805595,0.00896165650551098,0.5654007490719813,0.5896820866751016,0.6590984463691711,7.064997981429149,0.7151078060269356
96,42,198.60220432281494,6694.74658203125,0.0,0.0,0.05779648266815873,0.042426278544337365,0.009726662635305626,0.0,0.0,0.0,0.0,0.0,0.0,0.005643541511724535,0.0,0.0,2.3210723873093984,2.660314718963393,1.4241875410079956,42.72865299522526,157.53768578120676,0.16549927333116435,0.8296797353349865,0.3168463706970215,24.30359305611627,0.013737715534169056,0.018167638367811847,0.00811668299138546,0.001990241613468836,0.008942420249126604,0.5653737833724178,0.5998147912898134,0.6633511781692505,7.064997981429149,0.7161521119996905
97,42,198.66691613197327,6694.49658203125,0.0,0.0,0.05766358714925045,0.04222548411389667,0.00979873151340161,0.0,0.0,0.0,0.0,0.0,0.0,0.005639371490573876,0.0,0.0,2.3242879052791965,2.664517275915858,1.4282535314559937,42.79320011472627,155.65631670331206,0.16252150858512174,0.8385459268544381,0.31836259365081787,24.747678643520388,0.013726823238543035,0.018154946871971535,0.00810655765235424,0.0019860709908765583,0.008889407984207405,0.5658248229810293,0.6032685314586579,0.6600604057312012,6.943883730318934,0.718180044554174
98,42,198.64418721199036,6692.43408203125,0.0,0.0,0.05716579873857506,0.04196067026666287,0.009582731391725084,0.0,0.0,0.0,0.0,0.0,0.0,0.005622397054564594,0.0,0.0,2.3232852222610734,2.663604693401922,1.426894187927246,42.67752727669766,155.34311009416362,0.16417939690846708,0.8335030045180309,0.3181167244911194,24.424707307226484,0.01375045044659761,0.01819064528356588,0.0081291813403368,0.001996450182737497,0.008969379131617763,0.5642262971781414,0.6051349847859127,0.6596972942352295,6.903512313282197,0.7175116846337914
99,42,198.62620949745178,6692.74658203125,0.0,0.0,0.05697808406379615,0.04181102072698268,0.009523992513772842,0.0,0.0,0.0,0.0,0.0,0.0,0.0056430710486301255,0.0,0.0,2.3250568185330978,2.6657402729212154,1.4272494316101074,42.92393543403181,157.19255813870893,0.1621368241781759,0.833657243943242,0.31524986028671265,24.586192975373436,0.013748220634150127,0.01818475386054657,0.008119911886751652,0.0019943173042993095,0.008968837603168222,0.5645828498531168,0.6028636709695407,0.6602745056152344,7.1861122325393625,0.7176846717484295
100,42,198.56723141670227,6692.99658203125,0.0,0.0,0.05678447203464105,0.04167797569738051,0.009494784932013191,0.0,0.0,0.0,0.0,0.0,0.0,0.005611711315754236,0.0,0.0,2.328226955337574,2.6708781796451766,1.428649663925171,43.03919705395134,157.18877638725704,0.15948241467816626,0.8400385279676856,0.3146316409111023,24.949535728704078,0.013751003508508972,0.018193483441918856,0.008126746863126755,0.001996946041519657,0.008988963531180016,0.5638034955407036,0.6058401122648326,0.6606419086456299,7.1861122325393625,0.7183882053941488
